cell_id,latitude,longitude,solar_score,specific_yield_kwh_kwp,reference_yield_800w_kwh,reference_energy_value_eur,sample_bucket,sample_grid_m,pvgis_version
CRS3035RES100mN3099200E4102600,50.9628435,6.8909666,67,753.9,603.1,143.54,E4102000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4104000,50.9633765,6.9108791,57,743.6,594.9,141.59,E4104000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4114600,50.9673012,7.0616587,43,717.4,573.9,136.59,E4114000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4104000,50.9642745,6.9108193,57,743.6,594.9,141.59,E4104000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4105300,50.9656644,6.9292508,57,743.6,594.9,141.59,E4105000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4106200,50.9660032,6.9420527,57,743.6,594.9,141.58,E4106000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4108300,50.9667883,6.9719244,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4102200,50.9653845,6.8850966,67,753.9,603.1,143.54,E4102000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4103900,50.9660325,6.9092774,57,743.7,594.9,141.59,E4103000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4110500,50.9685005,7.0031615,49,730.1,584.0,139.0,E4110000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099600E4094800,50.9634028,6.7797840,76,767.3,613.8,146.09,E4094000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4102800,50.9674097,6.8935107,67,753.9,603.1,143.54,E4102000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4106400,50.9687723,6.9447202,57,743.6,594.9,141.58,E4106000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4107500,50.9691842,6.9603681,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4108100,50.9694079,6.9689035,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099800E4106000,50.9695200,6.9389709,57,743.6,594.9,141.58,E4106000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099900E4103800,50.9695865,6.9076156,57,743.7,594.9,141.59,E4103000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099900E4103900,50.9696244,6.9090381,57,743.7,594.9,141.59,E4103000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099900E4105500,50.9702298,6.9317988,57,743.6,594.9,141.59,E4105000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4099200,50.9687183,6.8421206,75,764.0,611.2,145.46,E4099000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4103800,50.9704844,6.9075558,57,743.9,595.1,141.64,E4103000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4107700,50.9719529,6.9630369,54,736.1,588.9,140.16,E4107000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4113800,50.9741964,7.0498216,49,730.3,584.2,139.04,E4113000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4115500,50.9748100,7.0740088,44,717.5,574.0,136.62,E4115000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4107700,50.9728509,6.9629782,54,736.1,588.9,140.16,E4107000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4104200,50.9724323,6.9131265,57,743.8,595.0,141.62,E4104000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4111100,50.9750075,7.0112921,49,730.3,584.2,139.05,E4111000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100300E4106500,50.9741979,6.9457881,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100300E4107700,50.9746469,6.9628606,54,736.1,588.9,140.16,E4107000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100300E4111300,50.9759789,7.0140798,49,730.3,584.2,139.05,E4111000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100400E4107500,50.9754703,6.9599563,54,736.1,588.9,140.16,E4107000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100400E4107700,50.9755449,6.9628018,54,736.1,588.9,140.16,E4107000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4107900,50.9765176,6.9655886,54,736.1,588.9,140.16,E4107000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100900E4106600,50.9796235,6.9468563,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100900E4117200,50.9835015,7.0976911,41,713.0,570.4,135.76,E4117000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3101000E4108100,50.9810822,6.9681407,54,736.3,589.1,140.2,E4108000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101100E4095100,50.9769900,6.7831171,76,767.8,614.3,146.19,E4095000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101100E4114800,50.9844368,7.0634241,44,717.6,574.1,136.64,E4114000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101200E4101000,50.9801894,6.8669976,67,754.6,603.7,143.68,E4101000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101200E4106300,50.9822049,6.9424101,57,744.1,595.3,141.67,E4106000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101200E4106500,50.9822800,6.9452560,57,744.1,595.3,141.67,E4106000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101200E4111200,50.9840246,7.0121365,50,730.5,584.4,139.08,E4111000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101300E4110300,50.9845916,6.9992711,54,736.5,589.2,140.22,E4110000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101600E4101200,50.9838582,6.8696008,67,754.6,603.7,143.68,E4101000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101600E4116500,50.9895381,7.0873348,44,718.1,574.5,136.72,E4116000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101700E4109700,50.9879622,6.9904998,54,736.5,589.2,140.24,E4109000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101700E4110000,50.9880730,6.9947693,54,736.5,589.2,140.22,E4110000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101900E4117800,50.9926961,7.1056692,42,713.3,570.6,135.81,E4117000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3102300E4106100,50.9920077,6.9389124,58,744.3,595.4,141.71,E4106000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4101500,50.9947490,6.8731432,67,755.0,604.0,143.74,E4101000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4114000,50.9994147,7.0510688,44,718.0,574.4,136.7,E4114000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4096400,50.9981545,6.8001873,75,764.7,611.8,145.6,E4096000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4102700,51.0005966,6.8898612,65,752.0,601.6,143.18,E4102000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103600E4101700,51.0020095,6.8755056,67,755.1,604.1,143.77,E4101000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3104200E4097000,51.0055734,6.8082327,72,760.9,608.7,144.88,E4097000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104200E4119300,51.0138840,7.1257395,39,708.8,567.0,134.95,E4119000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3105100E4104900,51.0166988,6.9201636,61,746.2,596.9,142.07,E4104000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105200E4103700,51.0171414,6.9030160,61,746.2,596.9,142.07,E4103000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105300E4102800,51.0176962,6.8901400,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105400E4103400,51.0188231,6.8986238,61,746.2,596.9,142.07,E4103000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105500E4104100,51.0199874,6.9085322,61,746.2,596.9,142.07,E4104000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105600E4102400,51.0202371,6.8842629,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105900E4103600,51.0233892,6.9011716,61,746.2,596.9,142.07,E4103000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105900E4113100,51.0269276,7.0364773,45,722.1,577.7,137.49,E4113000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3106100E4112800,51.0286144,7.0320891,45,722.7,578.2,137.61,E4112000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106300E4103200,51.0268286,6.8952342,66,752.9,602.3,143.35,E4103000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106300E4111100,51.0297879,7.0077583,45,722.7,578.2,137.61,E4111000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106400E4112500,51.0311990,7.0276430,45,722.7,578.2,137.61,E4112000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106500E4097800,51.0265388,6.8182033,72,761.1,608.9,144.92,E4097000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106500E4111000,51.0315472,7.0062177,45,722.7,578.2,137.61,E4111000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106500E4111400,51.0316942,7.0119157,45,722.7,578.2,137.61,E4111000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106500E4112100,51.0319508,7.0218873,45,722.7,578.2,137.61,E4112000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106600E4103100,51.0294843,6.8936292,66,752.9,602.3,143.35,E4103000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106700E4102900,51.0303059,6.8907202,66,752.9,602.3,143.34,E4102000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106700E4103200,51.0304205,6.8949934,66,752.9,602.3,143.35,E4103000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106900E4108600,51.0342513,6.9717957,48,729.2,583.4,138.84,E4108000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106900E4113400,51.0360173,7.0401766,45,722.7,578.2,137.61,E4113000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3107000E4114200,51.0372058,7.0515167,42,713.4,570.7,135.83,E4114000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107100E4112000,51.0373024,7.0201161,46,723.0,578.4,137.66,E4112000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107500E4103600,51.0377567,6.9002101,61,746.9,597.5,142.2,E4103000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107500E4110600,51.0403802,6.9999381,49,729.7,583.8,138.94,E4110000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3107900E4112500,51.0446697,7.0267782,46,723.0,578.4,137.66,E4112000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3108000E4110300,51.0447596,6.9953724,49,729.9,583.9,138.97,E4110000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108000E4114600,51.0463311,7.0566446,42,713.6,570.9,135.87,E4114000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108100E4112300,51.0463926,7.0238129,46,723.2,578.5,137.69,E4112000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108400E4114500,51.0498872,7.0549911,42,713.6,570.9,135.87,E4114000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108500E4110500,51.0493236,6.9979310,49,729.9,583.9,138.97,E4110000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108700E4105000,51.0490640,6.9194379,61,747.1,597.7,142.25,E4105000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108900E4109200,51.0524345,6.9791713,49,729.9,583.9,138.97,E4109000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3109000E4111500,51.0541818,7.0118916,46,723.9,579.1,137.82,E4111000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109200E4106700,51.0541950,6.9433662,55,739.6,591.7,140.83,E4106000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109500E4107000,51.0570016,6.9474639,50,731.0,584.8,139.18,E4107000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109500E4107800,51.0573011,6.9588659,50,731.0,584.8,139.18,E4107000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109600E4107700,51.0581617,6.9573816,50,731.0,584.8,139.18,E4107000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3109900E4107700,51.0608557,6.9572044,50,731.0,584.8,139.18,E4107000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3110200E4107800,51.0635871,6.9584527,50,731.3,585.0,139.23,E4107000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110200E4110500,51.0645899,6.9969405,51,731.4,585.1,139.25,E4110000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110200E4112600,51.0653611,7.0268765,46,724.0,579.2,137.85,E4112000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110300E4100500,51.0617098,6.8543399,58,744.5,595.6,141.75,E4100000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110400E4097300,51.0613617,6.8086690,64,750.9,600.7,142.97,E4097000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110400E4111800,51.0668643,7.0153563,46,724.1,579.3,137.86,E4111000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110400E4112400,51.0670841,7.0239098,46,724.0,579.2,137.85,E4112000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110400E4112500,51.0671206,7.0253354,46,724.0,579.2,137.85,E4112000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110500E4101100,51.0637373,6.8627701,58,744.5,595.6,141.75,E4101000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110500E4112100,51.0678723,7.0195752,46,724.0,579.2,137.85,E4112000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110500E4112400,51.0679821,7.0238521,46,724.0,579.2,137.85,E4112000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110600E4097300,51.0631575,6.8085451,64,750.9,600.7,142.97,E4097000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110600E4107400,51.0670294,6.9525143,50,731.3,585.0,139.23,E4107000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110900E4100200,51.0669813,6.8496971,58,744.5,595.6,141.75,E4100000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110900E4107300,51.0696859,6.9509112,50,731.3,585.0,139.23,E4107000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3112300E4119500,51.0867004,7.1240714,35,700.7,560.6,133.42,E4119000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112500E4118700,51.0882133,7.1125492,37,704.7,563.8,134.18,E4118000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112800E4104100,51.0855392,6.9041503,56,740.4,592.4,140.98,E4104000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3112900E4103600,51.0862467,6.8969596,59,745.2,596.1,141.88,E4103000N3112000,1000,PVGIS 5.3
CRS3035RES100mN3113100E4103200,51.0878899,6.8911345,60,745.3,596.3,141.91,E4103000N3113000,1000,PVGIS 5.3
CRS3035RES100mN3085200E4102400,50.8370479,6.8965225,77,768.8,615.0,146.37,E4102000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3085300E4102400,50.8379460,6.8964627,77,768.8,615.0,146.37,E4102000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3087200E4102400,50.8550081,6.8953259,71,760.2,608.2,144.74,E4102000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087300E4117000,50.8612874,7.1024693,55,738.9,591.1,140.68,E4117000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3087700E4112700,50.8633334,7.0412109,60,745.4,596.3,141.91,E4112000N3087000,1000,PVGIS 5.3
CRS3035RES100mN3088000E4102500,50.8622303,6.8962662,73,761.5,609.2,144.98,E4102000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3089000E4100300,50.8703673,6.8644387,68,756.4,605.1,144.02,E4100000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089400E4106700,50.8763884,6.9550539,62,748.0,598.4,142.42,E4106000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089500E4116600,50.8809035,7.0955595,53,734.1,587.3,139.78,E4116000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3089900E4114500,50.8837429,7.0655147,53,734.1,587.3,139.78,E4114000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3090200E4102100,50.8818336,6.8892693,73,762.0,609.6,145.09,E4102000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3090600E4102300,50.8855020,6.8918690,73,762.0,609.6,145.09,E4102000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3090900E4115400,50.8930476,7.0777308,53,734.4,587.5,139.83,E4115000N3090000,1000,PVGIS 5.3
CRS3035RES100mN3091500E4102700,50.8937365,6.8970098,73,762.3,609.8,145.14,E4102000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091600E4100400,50.8937533,6.8642853,73,762.3,609.8,145.14,E4100000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3091800E4112200,50.8999728,7.0317665,61,746.3,597.0,142.09,E4112000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3092000E4102700,50.8982265,6.8967103,74,762.5,610.0,145.17,E4102000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092300E4105600,50.9020186,6.9377236,63,748.7,598.9,142.54,E4105000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092300E4107800,50.9028419,6.9689747,59,744.8,595.8,141.81,E4107000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092900E4107800,50.9082301,6.9686235,59,744.8,595.8,141.81,E4107000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4096800,50.9166000,6.8114982,70,759.5,607.6,144.61,E4096000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4099800,50.9357264,6.8529082,71,760.2,608.2,144.75,E4099000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096900E4095000,50.9392381,6.7843081,74,763.1,610.5,145.3,E4095000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097400E4097800,50.9448271,6.8238042,71,760.5,608.4,144.79,E4097000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097900E4119600,50.9574088,7.1335102,41,712.4,570.0,135.65,E4119000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098100E4111400,50.9562584,7.0167728,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098500E4104800,50.9573935,6.9226746,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098500E4118100,50.9622672,7.1118407,41,712.7,570.1,135.69,E4118000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4122000,50.9654340,7.1672076,40,711.4,569.1,135.44,E4122000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098900E4103500,50.9604925,6.9039471,57,743.4,594.7,141.55,E4103000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4108100,50.9631217,6.9693140,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4098300,50.9611849,6.8298094,74,763.8,611.1,145.43,E4098000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4102900,50.9647539,6.8951134,67,753.9,603.1,143.54,E4102000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099800E4110600,50.9712315,7.0044102,49,730.1,584.0,139.0,E4110000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4113300,50.9811994,7.0422498,49,730.3,584.2,139.04,E4113000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100900E4118600,50.9839990,7.1176143,40,711.7,569.4,135.51,E4118000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3101400E4117000,50.9879206,7.0945636,42,713.3,570.6,135.81,E4117000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101500E4106500,50.9849740,6.9450786,57,744.1,595.3,141.67,E4106000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101500E4109500,50.9860921,6.9877702,54,736.5,589.2,140.24,E4109000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3101800E4106300,50.9875929,6.9420549,57,744.1,595.3,141.67,E4106000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3102900E4101700,50.9957238,6.8759292,67,755.0,604.0,143.74,E4101000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3103000E4101800,50.9966601,6.8772920,67,755.1,604.1,143.77,E4101000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103100E4113500,51.0019275,7.0437793,45,721.6,577.3,137.39,E4113000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3104200E4096500,51.0053771,6.8011150,71,760.9,608.7,144.87,E4096000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3104700E4119200,51.0183392,7.1240368,39,708.8,567.0,134.95,E4119000N3104000,1000,PVGIS 5.3
CRS3035RES100mN3105900E4102400,51.0229310,6.8840817,65,752.4,602.0,143.26,E4102000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3105900E4107600,51.0248983,6.9581401,48,728.8,583.1,138.77,E4107000N3105000,1000,PVGIS 5.3
CRS3035RES100mN3106900E4112200,51.0355796,7.0230809,45,722.7,578.2,137.61,E4112000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3107600E4109200,51.0407604,6.9799331,49,729.7,583.8,138.93,E4109000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3108000E4111100,51.0450545,7.0067716,46,723.1,578.5,137.68,E4111000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3108400E4110000,51.0482409,6.9908643,49,729.9,583.9,138.97,E4110000N3108000,1000,PVGIS 5.3
CRS3035RES100mN3109900E4105400,51.0599910,6.9244217,55,739.8,591.8,140.85,E4105000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3110900E4111000,51.0710604,7.0036609,46,724.1,579.3,137.86,E4111000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3111100E4097800,51.0678429,6.8153627,64,751.1,600.8,143.0,E4097000N3111000,1000,PVGIS 5.3
CRS3035RES100mN3084600E4111000,50.8348727,7.0188639,70,759.5,607.6,144.6,E4111000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3084700E4112000,50.8361360,7.0329917,70,759.4,607.6,144.6,E4112000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3085100E4114800,50.8407418,7.0724860,66,753.2,602.5,143.4,E4114000N3085000,1000,PVGIS 5.3
CRS3035RES100mN3086600E4117000,50.8550005,7.1028604,55,738.6,590.9,140.64,E4117000N3086000,1000,PVGIS 5.3
CRS3035RES100mN3088200E4112900,50.8678965,7.0437645,60,745.5,596.4,141.95,E4112000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3088700E4106500,50.8700273,6.9526261,62,747.9,598.3,142.4,E4106000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3089800E4101400,50.8779738,6.8795714,71,760.4,608.3,144.78,E4101000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3092100E4113800,50.9032482,7.0543239,51,731.6,585.3,139.3,E4113000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092400E4097300,50.8997346,6.8197696,69,759.1,607.3,144.53,E4097000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3092700E4104800,50.9053092,6.9261224,63,748.8,599.0,142.57,E4104000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3094100E4103300,50.9173129,6.9039769,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094200E4096200,50.9154667,6.8030349,70,759.5,607.6,144.61,E4096000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094700E4112200,50.9260169,7.0301033,58,744.6,595.7,141.77,E4112000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095000E4113800,50.9292926,7.0526731,58,744.7,595.8,141.79,E4113000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4097900,50.9349887,6.8259010,71,760.3,608.2,144.75,E4097000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4114300,50.9411485,7.0590411,52,732.6,586.1,139.49,E4114000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097400E4113500,50.9507377,7.0470391,48,729.6,583.7,138.91,E4113000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098100E4111600,50.9563317,7.0196172,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098400E4102200,50.9555067,6.8857594,67,753.6,602.9,143.49,E4102000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098400E4121300,50.9624956,7.1574147,43,714.9,571.9,136.12,E4121000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4105900,50.9622984,6.9380224,57,743.6,594.9,141.59,E4105000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099900E4115300,50.9738400,7.0712199,43,717.3,573.8,136.57,E4115000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100000E4105600,50.9711655,6.9331620,57,743.8,595.1,141.62,E4105000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4114200,50.9752393,7.0554556,44,717.5,574.0,136.61,E4114000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4098700,50.9703200,6.8348859,75,764.0,611.2,145.47,E4098000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100700E4118400,50.9821319,7.1148798,40,711.7,569.4,135.51,E4118000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4111200,50.9804324,7.0123679,49,730.3,584.2,139.05,E4111000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100900E4118000,50.9837862,7.1090757,40,711.7,569.4,135.51,E4118000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3102500E4104800,50.9933133,6.9202912,58,744.4,595.5,141.74,E4104000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4113100,50.9990879,7.0382570,50,730.7,584.6,139.13,E4113000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3102800E4119600,51.0014164,7.1307899,42,713.5,570.8,135.85,E4119000N3102000,1000,PVGIS 5.3
CRS3035RES100mN3103200E4104100,50.9993339,6.9099096,58,744.5,595.6,141.76,E4104000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103300E4108800,51.0019971,6.9767549,48,728.4,582.7,138.68,E4108000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3103300E4115700,51.0045186,7.0749859,40,712.1,569.7,135.59,E4115000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3106000E4114600,51.0283699,7.0577860,42,713.2,570.6,135.8,E4114000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106200E4107400,51.0275175,6.9551145,48,729.2,583.3,138.83,E4107000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106200E4113200,51.0296582,7.0377294,45,722.7,578.2,137.61,E4113000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106700E4097600,51.0282564,6.8152314,72,761.1,608.9,144.92,E4097000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3106900E4109000,51.0344000,6.9774939,48,729.5,583.6,138.9,E4109000N3106000,1000,PVGIS 5.3
CRS3035RES100mN3107300E4115700,51.0404415,7.0727170,42,713.4,570.7,135.84,E4115000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3108500E4109500,51.0489538,6.9836808,49,729.9,583.9,138.97,E4109000N3108000,1000,PVGIS 5.3
