cell_id,latitude,longitude,building_count,total_footprint_m2,avg_footprint_m2,coverage_ratio,building_fit,source
CRS3035RES100mN3090300E4099900,50.8818868,6.8579728,12,1268.5,105.7,0.1269,0.6168,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101100E4108000,50.9819430,6.9666591,10,1810.3,181.0,0.1810,0.6167,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102800E4104900,50.9960451,6.9215356,31,1064.3,34.3,0.1064,0.6167,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103600E4102400,51.0022778,6.8854701,20,867.7,43.4,0.0868,0.6167,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085700E4116900,50.8468818,7.1019441,18,820.1,45.6,0.0820,0.6166,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094700E4105900,50.9236839,6.9405671,11,1535.1,139.6,0.1535,0.6164,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098500E4121600,50.9634984,7.1616272,14,1133.7,81.0,0.1134,0.6164,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110600E4114200,51.0695357,7.0494563,12,1264.2,105.3,0.1264,0.6164,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107900E4110200,51.0438247,6.9940058,20,865.1,43.3,0.0865,0.6162,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091800E4096900,50.8941905,6.8144573,26,983.3,37.8,0.0983,0.6162,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088000E4117100,50.8676098,7.1034976,14,1133.1,80.9,0.1133,0.6162,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111000E4111500,51.0721423,7.0107314,8,2346.7,293.3,0.2347,0.6161,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091700E4103600,50.8958748,6.9096724,11,1531.6,139.2,0.1532,0.6161,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105300E4111000,51.0207708,7.0069141,12,1259.7,105.0,0.1260,0.6160,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095600E4112200,50.9340995,7.0295867,10,1798.7,179.9,0.1799,0.6157,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099200E4108900,50.9652151,6.9805762,11,1527.6,138.9,0.1528,0.6157,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107100E4109400,51.0363445,6.9830751,10,1798.9,179.9,0.1799,0.6157,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102300E4107700,50.9926073,6.9616844,12,1256.4,104.7,0.1256,0.6157,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098000E4111100,50.9552504,7.0125640,10,1797.7,179.8,0.1798,0.6156,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090800E4115100,50.8920418,7.0735264,10,1796.1,179.6,0.1796,0.6154,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111100E4111800,51.0731505,7.0149507,15,1066.2,71.1,0.1066,0.6154,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104000E4116500,51.0110921,7.0859804,14,1129.2,80.7,0.1129,0.6153,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111800E4102800,51.0760635,6.8862161,19,837.3,44.1,0.0837,0.6153,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097300E4110200,50.9486330,7.0001708,12,1250.8,104.2,0.1251,0.6152,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100700E4094500,50.9731610,6.7748309,16,991.2,62.0,0.0991,0.6152,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098400E4120200,50.9621104,7.1417676,14,1128.7,80.6,0.1129,0.6152,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099500E4108800,50.9678721,6.9789784,12,1250.1,104.2,0.1250,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3084600E4102700,50.8317741,6.9011362,13,1179.5,90.7,0.1179,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090500E4101400,50.8842597,6.8791498,11,1521.3,138.3,0.1521,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111500E4107900,51.0752984,6.9591108,17,906.5,53.3,0.0906,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3084500E4102100,50.8306475,6.8926862,27,993.7,36.8,0.0994,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111100E4112500,51.0734069,7.0249312,12,1250.1,104.2,0.1250,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098600E4117200,50.9628452,7.0989827,12,1249.6,104.1,0.1250,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090000E4109300,50.8827432,6.9916189,18,812.3,45.1,0.0812,0.6151,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4099100,50.9677816,6.8407593,10,1789.9,179.0,0.1790,0.6149,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112100E4112300,51.0823140,7.0215013,21,880.0,41.9,0.0880,0.6149,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087600E4101900,50.8584092,6.8879908,16,989.4,61.8,0.0989,0.6148,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088400E4113500,50.8699102,7.0521679,8,2331.1,291.4,0.2331,0.6147,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096600E4111000,50.9426409,7.0119509,8,2330.4,291.3,0.2330,0.6146,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110700E4097300,51.0640554,6.8084832,9,2058.9,228.8,0.2059,0.6146,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090000E4107200,50.8819634,6.9618008,23,919.1,40.0,0.0919,0.6146,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107900E4102300,51.0408519,6.8814484,33,1077.9,32.7,0.1078,0.6146,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102600E4096600,50.9910497,6.8035292,16,987.9,61.7,0.0988,0.6145,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100300E4120300,50.9792098,7.1421394,14,1125.7,80.4,0.1126,0.6145,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112100E4112600,51.0824238,7.0257795,16,987.4,61.7,0.0987,0.6144,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087100E4108000,50.8562179,6.9748527,19,832.7,43.8,0.0833,0.6143,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093300E4121900,50.9168995,7.1687426,12,1240.0,103.3,0.1240,0.6142,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097100E4099900,50.9429487,6.8538431,12,1240.2,103.4,0.1240,0.6142,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089100E4108300,50.8742904,6.9779445,15,1061.1,70.7,0.1061,0.6142,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099200E4121200,50.9696457,7.1555519,13,1175.4,90.4,0.1175,0.6141,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098800E4101200,50.9587151,6.8712966,15,1060.4,70.7,0.1060,0.6141,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099600E4114900,50.9710017,7.0656992,21,875.5,41.7,0.0875,0.6140,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088500E4108300,50.8689021,6.9782943,12,1237.5,103.1,0.1237,0.6140,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091400E4114400,50.8971783,7.0632445,7,2594.5,370.6,0.2594,0.6140,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094300E4117100,50.9241911,7.0999724,15,1059.7,70.6,0.1060,0.6139,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3084300E4106100,50.8303638,6.9495366,12,1235.7,103.0,0.1236,0.6138,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107100E4115800,51.0386813,7.0742553,21,874.1,41.6,0.0874,0.6138,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108000E4112300,51.0454946,7.0238706,10,1776.0,177.6,0.1776,0.6136,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106300E4102900,51.0267141,6.8909614,10,1776.2,177.6,0.1776,0.6136,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099200E4121400,50.9697155,7.1583973,14,1121.3,80.1,0.1121,0.6135,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107900E4109200,51.0434544,6.9797573,15,1057.4,70.5,0.1057,0.6134,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101400E4110200,50.9854527,6.9977900,11,1502.4,136.6,0.1502,0.6134,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104500E4096900,51.0082279,6.8066236,30,1028.6,34.3,0.1029,0.6133,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110800E4100400,51.0661608,6.8526092,16,982.4,61.4,0.0982,0.6133,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110900E4107400,51.0697234,6.9523369,18,803.5,44.6,0.0804,0.6133,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085400E4094900,50.8359365,6.7900192,15,1057.2,70.5,0.1057,0.6133,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105800E4111200,51.0253345,7.0094726,11,1500.9,136.4,0.1501,0.6132,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092700E4104900,50.9053470,6.9275430,24,930.4,38.8,0.0930,0.6132,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093500E4105100,50.9126065,6.9299098,10,1771.3,177.1,0.1771,0.6131,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096600E4109900,50.9422361,6.9963116,7,2585.1,369.3,0.2585,0.6131,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104100E4102300,51.0067294,6.8837448,18,802.4,44.6,0.0802,0.6131,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088400E4100600,50.8650948,6.8690594,15,1055.7,70.4,0.1056,0.6130,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092300E4097600,50.8989537,6.8240919,16,981.2,61.3,0.0981,0.6130,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089500E4110700,50.8787684,7.0117864,23,910.1,39.6,0.0910,0.6130,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092800E4106800,50.9069589,6.9544755,12,1226.1,102.2,0.1226,0.6129,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085700E4110100,50.8444213,7.0054628,19,825.5,43.4,0.0825,0.6129,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101600E4116300,50.9894665,7.0844883,13,1170.4,90.0,0.1170,0.6129,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099200E4108400,50.9650294,6.9734640,17,895.5,52.7,0.0896,0.6128,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089600E4097100,50.8745138,6.8186486,14,1118.5,79.9,0.1118,0.6128,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3093200E4106900,50.9105884,6.9556609,8,2309.0,288.6,0.2309,0.6127,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101300E4116700,50.9869153,7.0903504,15,1054.0,70.3,0.1054,0.6126,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104900E4100900,51.0133752,6.8633278,19,823.8,43.4,0.0824,0.6126,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099800E4105500,50.9693318,6.9318582,6,2926.3,487.7,0.2926,0.6125,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098900E4107800,50.9621119,6.9651056,9,2035.1,226.1,0.2035,0.6124,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104100E4116100,51.0118468,7.0802282,10,1763.7,176.4,0.1764,0.6124,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109900E4110000,51.0617111,6.9899883,15,1052.8,70.2,0.1053,0.6123,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090400E4115000,50.8884134,7.0723322,12,1218.7,101.6,0.1219,0.6122,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105200E4120500,51.0232877,7.1422741,16,976.4,61.0,0.0976,0.6120,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109300E4119400,51.0597224,7.1243207,15,1051.5,70.1,0.1052,0.6120,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109500E4107600,51.0572263,6.9560154,9,2029.1,225.5,0.2029,0.6119,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094000E4106700,50.9176978,6.9523485,8,2300.2,287.5,0.2300,0.6119,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098300E4113100,50.9586751,7.0408358,13,1166.4,89.7,0.1166,0.6119,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089700E4110900,50.8806379,7.0145109,13,1166.3,89.7,0.1166,0.6119,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088900E4108000,50.8723828,6.9738023,13,1166.5,89.7,0.1167,0.6119,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106600E4107200,51.0310346,6.9520295,11,1484.8,135.0,0.1485,0.6118,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095000E4110200,50.9279779,7.0015044,8,2299.0,287.4,0.2299,0.6117,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099500E4098000,50.9637618,6.8253585,21,862.8,41.1,0.0863,0.6116,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088200E4110400,50.8669834,7.0082774,20,841.1,42.1,0.0841,0.6116,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102800E4118500,51.0010275,7.1151299,14,1113.2,79.5,0.1113,0.6116,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085000E4103300,50.8355942,6.9094080,16,974.4,60.9,0.0974,0.6116,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3113500E4098300,51.0895883,6.8210089,12,1210.3,100.9,0.1210,0.6115,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091200E4113000,50.8948754,7.0434730,11,1480.9,134.6,0.1481,0.6114,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089400E4108300,50.8769845,6.9777696,11,1481.3,134.7,0.1481,0.6114,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102600E4110200,50.9962292,6.9970922,25,937.5,37.5,0.0937,0.6113,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110900E4101100,51.0673290,6.8625265,19,817.1,43.0,0.0817,0.6113,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099400E4108000,50.9666766,6.9676569,9,2021.5,224.6,0.2022,0.6112,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092700E4108200,50.9065829,6.9744231,10,1748.2,174.8,0.1748,0.6110,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103200E4118900,51.0047616,7.1206013,15,1046.7,69.8,0.1047,0.6110,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089800E4096800,50.8761924,6.8142670,30,1013.7,33.8,0.1014,0.6109,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088500E4115900,50.8716722,7.0861822,19,815.3,42.9,0.0815,0.6109,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107700E4109500,51.0417696,6.9841488,20,837.6,41.9,0.0838,0.6109,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095000E4112400,50.9287840,7.0327738,21,858.5,40.9,0.0858,0.6108,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111700E4105600,51.0762302,6.9261985,11,1474.4,134.0,0.1474,0.6108,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105700E4111100,51.0243997,7.0081063,10,1745.0,174.5,0.1745,0.6107,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091900E4107500,50.8991380,6.9649476,9,2015.5,223.9,0.2016,0.6106,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108900E4107800,51.0519131,6.9592199,20,835.9,41.8,0.0836,0.6106,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088500E4108200,50.8688649,6.9768748,12,1200.7,100.1,0.1201,0.6106,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4103800,50.9695865,6.9076156,6,2893.4,482.2,0.2893,0.6105,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098000E4118000,50.9577412,7.1106977,15,1044.5,69.6,0.1044,0.6105,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094400E4105500,50.9208394,6.9350602,6,2894.0,482.3,0.2894,0.6105,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087700E4102600,50.8595744,6.8978649,15,1044.3,69.6,0.1044,0.6104,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4102200,50.9689764,6.8848555,7,2554.9,365.0,0.2555,0.6103,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099900E4102400,50.9690529,6.8877005,5,3676.0,735.2,0.3676,0.6103,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100600E4107800,50.9773783,6.9641070,8,2283.5,285.4,0.2283,0.6103,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104400E4119300,51.0156802,7.1256281,14,1107.4,79.1,0.1107,0.6102,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087900E4110800,50.8644360,7.0141280,15,1043.2,69.5,0.1043,0.6102,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107900E4106000,51.0422578,6.9341635,20,833.7,41.7,0.0834,0.6101,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3098900E4094600,50.9570382,6.7773760,14,1106.7,79.0,0.1107,0.6100,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110900E4097400,51.0658904,6.8097847,17,881.5,51.9,0.0882,0.6099,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107200E4116000,51.0396512,7.0770481,21,853.8,40.7,0.0854,0.6099,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3087600E4109900,50.8614110,7.0015271,25,928.3,37.1,0.0928,0.6098,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3090500E4102500,50.8846803,6.8947689,14,1105.5,79.0,0.1105,0.6097,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109900E4119500,51.0651463,7.1254114,19,809.0,42.6,0.0809,0.6097,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101000E4115200,50.9836829,7.0691732,10,6508.0,650.8,0.6508,0.6096,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3095300E4110400,50.9307457,7.0041733,7,2547.1,363.9,0.2547,0.6096,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100300E4117600,50.9782554,7.1037198,15,1040.6,69.4,0.1041,0.6096,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100600E4120200,50.9818690,7.1405504,23,891.2,38.7,0.0891,0.6096,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096000E4103300,50.9343748,6.9028400,11,1460.0,132.7,0.1460,0.6095,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101400E4106000,50.9838881,6.9380228,16,965.1,60.3,0.0965,0.6095,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111700E4113100,51.0790142,7.0331403,14,1104.5,78.9,0.1105,0.6095,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105100E4104300,51.0164715,6.9116197,15,1040.3,69.4,0.1040,0.6095,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094800E4107600,50.9252183,6.9646682,8,2273.4,284.2,0.2273,0.6094,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109500E4107800,51.0573011,6.9588659,9,2002.5,222.5,0.2002,0.6094,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103200E4120800,51.0054306,7.1476528,14,1104.0,78.9,0.1104,0.6094,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089500E4108500,50.8779568,6.9805508,11,1458.9,132.6,0.1459,0.6094,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103900E4097700,51.0031537,6.8183826,28,973.7,34.8,0.0974,0.6092,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110400E4107700,51.0653457,6.9569091,10,1727.5,172.7,0.1727,0.6091,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106600E4113800,51.0334685,7.0460470,12,1194.7,99.6,0.1195,0.6091,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109800E4110300,51.0609240,6.9943228,11,1455.7,132.3,0.1456,0.6091,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088400E4108100,50.8679298,6.9755136,14,1102.6,78.8,0.1103,0.6091,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089100E4101300,50.8716495,6.8785732,14,1102.4,78.7,0.1102,0.6090,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096400E4107500,50.9395494,6.9623077,13,1154.5,88.8,0.1155,0.6090,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101200E4117000,50.9861244,7.0946762,15,1037.4,69.2,0.1037,0.6089,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112800E4103900,51.0854630,6.9012981,30,1000.7,33.4,0.1001,0.6089,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112100E4118500,51.0845499,7.1099211,14,1101.5,78.7,0.1101,0.6088,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3112100E4117900,51.0843365,7.1013640,20,826.6,41.3,0.0827,0.6088,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097900E4099800,50.9500937,6.8519345,15,1036.5,69.1,0.1037,0.6087,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097400E4117800,50.9522815,7.1081888,16,960.9,60.1,0.0961,0.6086,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105400E4104700,51.0193171,6.9171364,11,1448.9,131.7,0.1449,0.6084,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094000E4112400,50.9198033,7.0333472,21,845.6,40.3,0.0846,0.6084,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3111300E4115600,51.0763280,7.0690179,15,1035.1,69.0,0.1035,0.6084,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3107000E4111200,51.0361109,7.0087767,27,951.9,35.3,0.0952,0.6082,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3099300E4115600,50.9685594,7.0758278,20,823.2,41.2,0.0823,0.6081,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088200E4102500,50.8640263,6.8961464,22,863.0,39.2,0.0863,0.6079,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3100800E4120400,50.9837355,7.1432859,14,1097.4,78.4,0.1097,0.6079,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103300E4108400,51.0018483,6.9710607,18,777.2,43.2,0.0777,0.6079,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106300E4112800,51.0304105,7.0319740,8,2256.5,282.1,0.2256,0.6078,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3105800E4110400,51.0250400,6.9980783,13,1150.0,88.5,0.1150,0.6078,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103600E4108700,51.0046540,6.9751556,16,957.0,59.8,0.0957,0.6078,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3086100E4110100,50.8480136,7.0052319,15,1032.3,68.8,0.1032,0.6077,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101900E4112500,50.9907868,7.0302337,24,899.0,37.5,0.0899,0.6077,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3113100E4095200,51.0847771,6.7770498,15,1031.6,68.8,0.1032,0.6076,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3110800E4107200,51.0687505,6.9495448,14,1096.3,78.3,0.1096,0.6076,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106700E4102900,51.0303059,6.8907202,9,1981.1,220.1,0.1981,0.6075,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3096400E4112300,50.9413205,7.0305490,12,1188.3,99.0,0.1188,0.6075,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108800E4110500,51.0520176,6.9977563,15,1031.5,68.8,0.1032,0.6075,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3094500E4116100,50.9256302,7.0856473,18,774.6,43.0,0.0775,0.6074,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3088500E4101800,50.8664530,6.8860313,17,869.8,51.2,0.0870,0.6074,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3108400E4114700,51.0499595,7.0578413,10,1708.2,170.8,0.1708,0.6073,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091900E4096800,50.8950493,6.8129756,19,797.1,42.0,0.0797,0.6073,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3109400E4110600,51.0574427,6.9988320,26,930.0,35.8,0.0930,0.6072,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3102900E4109400,50.9986275,6.9855299,25,912.2,36.5,0.0912,0.6070,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103400E4115400,51.0053087,7.0706580,17,867.9,51.1,0.0868,0.6070,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3089200E4115300,50.8777439,7.0772696,18,772.1,42.9,0.0772,0.6069,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3104100E4119100,51.0129152,7.1229472,14,1093.3,78.1,0.1093,0.6069,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097200E4095200,50.9420109,6.7869648,19,794.9,41.8,0.0795,0.6069,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3101200E4094800,50.9777693,6.7787868,16,952.2,59.5,0.0952,0.6067,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3103900E4095800,51.0024078,6.7913367,19,794.1,41.8,0.0794,0.6067,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3091300E4103500,50.8922449,6.9084909,12,1184.9,98.7,0.1185,0.6066,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3092400E4097200,50.8996955,6.8183493,15,1027.3,68.5,0.1027,0.6066,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106300E4110300,51.0294932,6.9963628,8,2241.5,280.2,0.2241,0.6065,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3097300E4120000,50.9521607,7.1395314,11,1426.6,129.7,0.1427,0.6064,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3106100E4114400,51.0291956,7.0548801,16,950.6,59.4,0.0951,0.6064,Geobasis NRW / ALKIS vereinfacht
CRS3035RES100mN3085100E4112000,50.8397284,7.0327630,17,864.8,50.9,0.0865,0.6064,Geobasis NRW / ALKIS vereinfacht
