cell_id,latitude,longitude,housing_units,mfh_share,building_count_zensus,mfh_buildings_zensus,source
CRS3035RES100mN3101200E4095200,50.9779275,6.7844776,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3101200E4112500,50.9845004,7.0306362,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3101800E4116500,50.9913342,7.0872220,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3101900E4110200,50.9899429,6.9974993,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3101900E4112700,50.9908597,7.0330802,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102000E4106000,50.9892761,6.9376670,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102000E4113400,50.9920125,7.0429858,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102100E4095100,50.9859691,6.7824944,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102100E4117300,50.9943143,7.0984400,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102200E4107300,50.9915598,6.9560503,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102200E4112700,50.9935539,7.0329078,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3102200E4118000,50.9954615,7.1083479,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102500E4118300,50.9982623,7.1124505,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102500E4121100,50.9992489,7.1523104,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4096000,50.9908138,6.7949906,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4106000,50.9946641,6.9373112,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102600E4118600,50.9992668,7.1166653,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102700E4117800,50.9998809,7.1052207,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102700E4119100,51.0003418,7.1237274,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102800E4104000,50.9957040,6.9087256,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3102900E4097400,50.9940571,6.8147291,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103100E4109700,51.0005346,6.9896837,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103100E4117600,51.0034021,7.1021490,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103200E4118700,51.0046908,7.1177539,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103200E4121200,51.0055707,7.1533480,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3103300E4097400,50.9976488,6.8144824,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103300E4101500,50.9992388,6.8728403,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103400E4097200,50.9984684,6.8115740,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103400E4097400,50.9985467,6.8144207,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103500E4118900,51.0074559,7.1204340,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103600E4118100,51.0080704,7.1089874,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103700E4095700,51.0005726,6.7900376,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103800E4101900,51.0038822,6.8782316,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103800E4102300,51.0040355,6.8839259,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103800E4103800,51.0046078,6.9052796,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3103800E4115300,51.0088650,7.0690071,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104000E4103500,51.0062896,6.9008887,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104200E4097700,51.0058475,6.8181977,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104300E4096200,51.0061570,6.7967823,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104300E4100000,51.0076400,6.8508794,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104300E4118900,51.0146407,7.1199876,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104400E4119300,51.0156802,7.1256281,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104500E4115400,51.0151875,7.0700336,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104600E4097600,51.0094001,6.8165274,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104600E4100300,51.0104498,6.8549676,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104600E4104300,51.0119816,6.9119190,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104600E4115900,51.0162654,7.0770971,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104600E4118000,51.0170158,7.1070030,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104600E4119300,51.0174764,7.1255166,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104800E4096200,51.0106466,6.7964719,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104800E4097000,51.0109609,6.8078617,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104900E4103700,51.0144475,6.9031960,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104900E4103800,51.0144855,6.9046199,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3104900E4104700,51.0148271,6.9174351,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105100E4100200,51.0149009,6.8532390,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105200E4114100,51.0210045,7.0511213,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105300E4120600,51.0242209,7.1436431,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3105300E4120800,51.0242911,7.1464918,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105400E4102800,51.0185942,6.8900797,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105500E4110700,51.0224565,7.0025254,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105500E4118200,51.0251697,7.1093470,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105900E4112400,51.0266723,7.0265068,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3105900E4114000,51.0272546,7.0492967,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106100E4102300,51.0246886,6.8825367,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4097400,51.0236885,6.8126919,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4102300,51.0255866,6.8824763,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4107700,51.0276297,6.9593875,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4114300,51.0300575,7.0533985,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106200E4114600,51.0301661,7.0576719,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106300E4110000,51.0293824,6.9920896,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106300E4113900,51.0308106,7.0476434,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106300E4118900,51.0326027,7.1188707,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106300E4122000,51.0336918,7.1630342,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106400E4116200,51.0325385,7.0803507,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106400E4121900,51.0345551,7.1615545,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106700E4115400,51.0349451,7.0687837,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106700E4117400,51.0356620,7.0972769,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106800E4114700,51.0355906,7.0587542,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106800E4115100,51.0357350,7.0644529,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106800E4115600,51.0359152,7.0715762,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106800E4116800,51.0363457,7.0886724,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3106900E4109700,51.0346596,6.9874659,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3107000E4118200,51.0386410,7.1085061,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107100E4102600,51.0337831,6.8862056,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107100E4118300,51.0395747,7.1098748,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107200E4103800,51.0351389,6.9032395,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107200E4114100,51.0389656,7.0499775,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107200E4114700,51.0391828,7.0585261,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107200E4117400,51.0401524,7.0969954,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107400E4118200,51.0422334,7.1082818,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107500E4103900,51.0378709,6.9044839,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107500E4115000,51.0419854,7.0626295,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3107700E4115900,51.0441057,7.0753397,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3107900E4116300,51.0460454,7.0809262,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108000E4120100,51.0482940,7.1350215,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108100E4114300,51.0471206,7.0523125,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108100E4118400,51.0485911,7.1107392,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3108200E4115400,51.0484161,7.0679307,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108200E4122400,51.0508954,7.1676893,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108300E4115400,51.0493141,7.0678739,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108300E4116700,51.0497811,7.0864001,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108400E4100600,51.0446876,6.8569242,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108500E4114900,51.0509299,7.0606344,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108600E4094700,51.0441741,6.7727400,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108700E4099800,51.0470718,6.8453423,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108800E4094800,51.0460095,6.7740396,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108900E4115500,51.0547385,7.0689577,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3108900E4119200,51.0560593,7.1216932,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109000E4115400,51.0556006,7.0674756,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109100E4104700,51.0525422,6.9149236,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109100E4108800,51.0540819,6.9733534,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109100E4115100,51.0563904,7.0631428,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109300E4110400,51.0564708,6.9960397,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109300E4118900,51.0595455,7.1171935,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109300E4119600,51.0597930,7.1271715,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109400E4105500,51.0555389,6.9261453,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109400E4107100,51.0561411,6.9489484,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109400E4113600,51.0585412,7.0415914,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3109700E4112800,51.0609439,7.0300158,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109700E4116600,51.0623183,7.0841829,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109700E4119400,51.0633148,7.1240974,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109800E4100400,51.0571814,6.8532200,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109800E4105900,51.0592818,6.9316079,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109800E4113600,51.0621334,7.0413617,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109900E4100300,51.0580407,6.8517337,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109900E4105800,51.0601421,6.9301230,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3109900E4107200,51.0606685,6.9500777,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3110000E4114600,51.0642923,7.0555021,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110000E4119300,51.0659737,7.1225043,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3110400E4097100,51.0612832,6.8058185,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110400E4097700,51.0615184,6.8143701,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110400E4098000,51.0616358,6.8186460,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110400E4101700,51.0630703,6.8713831,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110500E4115100,51.0689633,7.0623447,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110700E4104700,51.0669098,6.9139655,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110800E4097600,51.0650709,6.8126974,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3110800E4119700,51.0732997,7.1277608,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3110900E4112200,51.0715010,7.0207695,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3111000E4112600,51.0725454,7.0264147,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3111100E4110100,51.0725243,6.9907128,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3111100E4111700,51.0731138,7.0135249,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3111100E4112700,51.0734800,7.0277827,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3111300E4115700,51.0763640,7.0704438,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3111500E4107900,51.0752984,6.9591108,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3111500E4118400,51.0791259,7.1088319,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3111700E4117000,51.0804229,7.0887547,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3111800E4114400,51.0803847,7.0516208,8.00,0.0000,4,0,Zensus 2022 / Destatis
CRS3035RES100mN3112000E4120200,51.0842532,7.1342223,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112100E4095900,51.0760751,6.7876555,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112100E4112500,51.0823872,7.0243534,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112100E4114200,51.0830064,7.0485968,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112300E4112500,51.0841833,7.0242378,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112300E4116500,51.0856322,7.0812844,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112400E4095700,51.0786898,6.7846168,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112400E4109400,51.0839391,6.9799703,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112600E4116600,51.0883622,7.0825406,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3112800E4094900,51.0819646,6.7729599,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3113000E4095000,51.0838000,6.7742605,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3113000E4103900,51.0872589,6.9011777,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3113000E4107800,51.0887309,6.9567986,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3113000E4108400,51.0889550,6.9653559,8.00,0.0000,8,0,Zensus 2022 / Destatis
CRS3035RES100mN3083800E4118300,50.8303137,7.1228627,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084100E4111600,50.8306016,7.0276612,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084200E4108000,50.8301743,6.9765431,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084200E4109600,50.8307662,6.9992365,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084300E4106200,50.8304012,6.9509549,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084400E4110000,50.8327096,7.0047945,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084500E4102100,50.8306475,6.8926862,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3084900E4101800,50.8341249,6.8881916,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3085100E4101200,50.8356914,6.8795611,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3085400E4095000,50.8359759,6.7914376,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3085800E4094900,50.8395283,6.7897718,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3086000E4110000,50.8470787,7.0038708,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3086200E4094700,50.8430412,6.7866872,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3086800E4115700,50.8563327,7.0842990,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3086800E4116100,50.8564758,7.0899758,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087000E4117100,50.8586286,7.1040562,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087100E4104900,50.8550578,6.9308612,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087200E4115500,50.8598535,7.0812356,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087500E4102300,50.8576640,6.8937272,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087500E4116800,50.8630124,7.0995187,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087600E4112100,50.8622170,7.0327519,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087900E4104800,50.8622043,6.9289685,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3087900E4112800,50.8651659,7.0425162,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088100E4099900,50.8621313,6.8593060,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088100E4102400,50.8630901,6.8947870,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088200E4101700,50.8637208,6.8847921,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088300E4108200,50.8670688,6.9769914,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088300E4108300,50.8671060,6.9784109,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088300E4109800,50.8676606,6.9997028,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088400E4108300,50.8680040,6.9783526,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088500E4102000,50.8665294,6.8888700,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088600E4097000,50.8654952,6.8178430,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088600E4108500,50.8698743,6.9810751,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088700E4097000,50.8663931,6.8177816,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088700E4114000,50.8727853,7.0590957,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088800E4108100,50.8715219,6.9752803,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088900E4102800,50.8704266,6.8999858,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3088900E4110100,50.8731595,7.0036144,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089100E4108000,50.8741789,6.9736855,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089100E4108700,50.8744387,6.9836232,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089100E4116000,50.8770967,7.0872647,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089100E4116200,50.8771682,7.0901044,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089200E4108100,50.8751141,6.9750468,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089200E4108200,50.8751513,6.9764665,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089200E4110600,50.8760375,7.0105397,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089200E4117400,50.8784939,7.1070866,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089300E4106300,50.8753406,6.9494340,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089400E4111100,50.8780170,7.0175233,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4103300,50.8760048,6.9067253,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4107200,50.8774732,6.9620939,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4108700,50.8780309,6.9833904,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089500E4110700,50.8787684,7.0117864,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089600E4108800,50.8789660,6.9847520,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089800E4102900,50.8785467,6.9008672,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089800E4109500,50.8810209,6.9945747,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089900E4109500,50.8819190,6.9945167,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3089900E4110600,50.8823240,7.0101358,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090000E4099700,50.8791157,6.8553153,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090200E4109600,50.8846501,6.9957627,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090300E4115200,50.8875872,7.0752290,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090400E4101100,50.8832466,6.8749505,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090400E4109700,50.8864831,6.9970668,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090500E4110300,50.8876021,7.0055293,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090600E4098900,50.8841940,6.8435921,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090700E4097800,50.8846644,6.8279124,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090700E4110200,50.8893615,7.0039936,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090800E4101900,50.8871451,6.8860691,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3090900E4115600,50.8931194,7.0805714,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091300E4098200,50.8902079,6.8332252,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091300E4109100,50.8943439,6.9880233,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091500E4111500,50.8970229,7.0219957,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091600E4103800,50.8950527,6.9125726,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091800E4097800,50.8945419,6.8272388,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091800E4107900,50.8983889,6.9706877,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3091900E4106800,50.8988766,6.9550047,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3092200E4120500,50.9065314,7.1494533,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3092300E4102100,50.9006915,6.8880081,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3092300E4113700,50.9050081,7.0527894,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3092800E4097100,50.9032482,6.8166831,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3092800E4104100,50.9059425,6.9161189,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3092900E4097500,50.9043024,6.8223035,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3093100E4095400,50.9052748,6.7923502,7.00,0.0000,7,0,Zensus 2022 / Destatis
CRS3035RES100mN3093400E4121700,50.9177281,7.1658457,7.00,0.0000,7,0,Zensus 2022 / Destatis
